Line  Address  Name        Address 2 Name 2      Ratio BBlocks 1 BBlocks 2 Description                            
----  -------  ----        --------- ------      ----- --------- --------- -----------                            
01380 08035490 sub_8035490 0803c9ac  sub_803C9AC 1.000 1         1         Same cleaned up assembly or pseudo-code
01381 08035734 sub_8035734 0803cc50  sub_803CC50 1.000 31        31        Same cleaned up assembly or pseudo-code
01382 08036608 sub_8036608 0803db24  sub_803DB24 1.000 1         1         Same cleaned up assembly or pseudo-code
01383 0803667c sub_803667C 0803db98  sub_803DB98 1.000 9         9         Same cleaned up assembly or pseudo-code
01384 08036714 sub_8036714 0803dc30  sub_803DC30 1.000 3         3         Same cleaned up assembly or pseudo-code
01385 08036758 sub_8036758 0803dc74  sub_803DC74 1.000 13        13        Same cleaned up assembly or pseudo-code
01386 08036804 sub_8036804 0803dd20  sub_803DD20 1.000 6         6         Same cleaned up assembly or pseudo-code
01387 08036884 sub_8036884 0803dda0  sub_803DDA0 1.000 1         1         Same cleaned up assembly or pseudo-code
01388 080368f8 sub_80368F8 0803de38  sub_803DE38 1.000 1         1         Same cleaned up assembly or pseudo-code
01389 08036918 sub_8036918 0803de58  sub_803DE58 1.000 3         3         Same cleaned up assembly or pseudo-code
01390 08036994 sub_8036994 0803ded4  sub_803DED4 1.000 1         1         Same cleaned up assembly or pseudo-code
01391 08036adc sub_8036ADC 0803e01c  sub_803E01C 1.000 4         4         Same cleaned up assembly or pseudo-code
01392 08036af8 sub_8036AF8 0803e038  sub_803E038 1.000 1         1         Same cleaned up assembly or pseudo-code
01393 08036b28 sub_8036B28 0802d864  sub_802D864 1.000 1         1         Same cleaned up assembly or pseudo-code
01394 08036b40 sub_8036B40 0803e080  sub_803E080 1.000 1         1         Same cleaned up assembly or pseudo-code
01395 08036b98 sub_8036B98 0803e0d8  sub_803E0D8 1.000 1         1         Same cleaned up assembly or pseudo-code
01396 08036c60 sub_8036C60 0803e1a0  sub_803E1A0 1.000 7         7         Same cleaned up assembly or pseudo-code
01397 08036d3c sub_8036D3C 0803e280  sub_803E280 1.000 1         1         Same cleaned up assembly or pseudo-code
01398 080370e4 sub_80370E4 0803e628  sub_803E628 1.000 5         5         Same cleaned up assembly or pseudo-code
01399 080371b4 sub_80371B4 0803e6f8  sub_803E6F8 1.000 7         7         Same cleaned up assembly or pseudo-code
01400 08037600 sub_8037600 0803eb44  sub_803EB44 1.000 10        10        Same cleaned up assembly or pseudo-code
01401 080377e8 sub_80377E8 0803ed34  sub_803ED34 1.000 1         1         Same cleaned up assembly or pseudo-code
01402 0803782c sub_803782C 0803ed78  sub_803ED78 1.000 3         3         Same cleaned up assembly or pseudo-code
01403 08038a78 sub_8038A78 08040244  sub_8040244 1.000 1         1         Same cleaned up assembly or pseudo-code
01404 08038d14 sub_8038D14 080404e0  sub_80404E0 1.000 1         1         Same cleaned up assembly or pseudo-code
01405 08038d64 sub_8038D64 08040530  sub_8040530 1.000 5         5         Same cleaned up assembly or pseudo-code
01406 08038dec sub_8038DEC 080405b8  sub_80405B8 1.000 7         7         Same cleaned up assembly or pseudo-code
01407 08038e90 sub_8038E90 0804065c  sub_804065C 1.000 4         4         Same cleaned up assembly or pseudo-code
01408 08039084 sub_8039084 08040850  sub_8040850 1.000 6         6         Same cleaned up assembly or pseudo-code
01409 0803912c sub_803912C 080408f8  sub_80408F8 1.000 3         3         Same cleaned up assembly or pseudo-code
01410 080391c0 sub_80391C0 0804098c  sub_804098C 1.000 9         9         Same cleaned up assembly or pseudo-code
01411 080392f4 sub_80392F4 08040ac0  sub_8040AC0 1.000 4         4         Same cleaned up assembly or pseudo-code
01412 080394a8 sub_80394A8 08040c74  sub_8040C74 1.000 1         1         Same cleaned up assembly or pseudo-code
01413 080394bc sub_80394BC 08040c88  sub_8040C88 1.000 7         7         Same cleaned up assembly or pseudo-code
01414 080394fc sub_80394FC 08040cc8  sub_8040CC8 1.000 1         1         Same cleaned up assembly or pseudo-code
01415 08039550 sub_8039550 08040d1c  sub_8040D1C 1.000 1         1         Same cleaned up assembly or pseudo-code
01416 08039574 sub_8039574 08027fec  sub_8027FEC 1.000 1         1         Same cleaned up assembly or pseudo-code
01417 08039580 sub_8039580 08040d4c  sub_8040D4C 1.000 8         8         Same cleaned up assembly or pseudo-code
01418 080397ac sub_80397AC 08040f78  sub_8040F78 1.000 1         1         Same cleaned up assembly or pseudo-code
01419 08039ce0 sub_8039CE0 080414b0  sub_80414B0 1.000 3         3         Same cleaned up assembly or pseudo-code
01420 0803a1e4 sub_803A1E4 080afdf8  sub_80AFDF8 1.000 1         1         Same cleaned up assembly or pseudo-code
01421 0803a1f0 sub_803A1F0 080419c8  sub_80419C8 1.000 1         1         Same cleaned up assembly or pseudo-code
01422 0803a468 sub_803A468 08041c74  sub_8041C74 1.000 12        12        Same cleaned up assembly or pseudo-code
01423 0803a4f4 sub_803A4F4 08041d00  sub_8041D00 1.000 7         7         Same cleaned up assembly or pseudo-code
01424 0803a5ac sub_803A5AC 08041dc4  sub_8041DC4 1.000 3         3         Same cleaned up assembly or pseudo-code
01425 0803a5c8 sub_803A5C8 08041de0  sub_8041DE0 1.000 3         3         Same cleaned up assembly or pseudo-code
01426 0803a5e4 sub_803A5E4 08041dfc  sub_8041DFC 1.000 3         3         Same cleaned up assembly or pseudo-code
01427 0803a604 sub_803A604 08041e1c  sub_8041E1C 1.000 3         3         Same cleaned up assembly or pseudo-code
01428 0803a6bc sub_803A6BC 08041ee4  sub_8041EE4 1.000 1         1         Same cleaned up assembly or pseudo-code
01429 0803a748 sub_803A748 08041f70  sub_8041F70 1.000 3         3         Same cleaned up assembly or pseudo-code
01430 0803a9fc sub_803A9FC 08042224  sub_8042224 1.000 14        14        Same cleaned up assembly or pseudo-code
01431 0803ad74 sub_803AD74 0804259c  sub_804259C 1.000 11        11        Same cleaned up assembly or pseudo-code
01432 0803ae30 sub_803AE30 08042658  sub_8042658 1.000 3         3         Same cleaned up assembly or pseudo-code
01433 0803ae58 sub_803AE58 08042680  sub_8042680 1.000 1         1         Same cleaned up assembly or pseudo-code
01434 0803b2dc sub_803B2DC 08042b08  sub_8042B08 1.000 3         3         Same cleaned up assembly or pseudo-code
01435 0803b730 sub_803B730 08042f5c  sub_8042F5C 1.000 20        20        Same cleaned up assembly or pseudo-code
01436 0803b9f0 sub_803B9F0 0804321c  sub_804321C 1.000 6         6         Same cleaned up assembly or pseudo-code
01437 0803ba64 sub_803BA64 08043290  sub_8043290 1.000 3         3         Same cleaned up assembly or pseudo-code
01438 0803bbf8 sub_803BBF8 080434a8  sub_80434A8 1.000 3         3         Same cleaned up assembly or pseudo-code
01439 0803bc18 sub_803BC18 080434c8  sub_80434C8 1.000 6         6         Same cleaned up assembly or pseudo-code
01440 0803bc60 sub_803BC60 08043510  sub_8043510 1.000 14        14        Same cleaned up assembly or pseudo-code
01441 0803bf28 sub_803BF28 080437dc  sub_80437DC 1.000 1         1         Same cleaned up assembly or pseudo-code
01442 0803bfb0 sub_803BFB0 08043864  sub_8043864 1.000 3         3         Same cleaned up assembly or pseudo-code
01443 0803c00c sub_803C00C 080438c0  sub_80438C0 1.000 1         1         Same cleaned up assembly or pseudo-code
01444 0803c044 sub_803C044 080438fc  sub_80438FC 1.000 3         3         Same cleaned up assembly or pseudo-code
01445 0803c080 sub_803C080 0802bcac  sub_802BCAC 1.000 1         1         Same cleaned up assembly or pseudo-code
01446 0803c288 sub_803C288 08044ad0  sub_8044AD0 1.000 1         1         Same cleaned up assembly or pseudo-code
01447 0803c2b0 sub_803C2B0 0807bc80  sub_807BC80 1.000 1         1         Same cleaned up assembly or pseudo-code
01448 0803c4cc sub_803C4CC 08044d14  sub_8044D14 1.000 3         3         Same cleaned up assembly or pseudo-code
01449 0803c530 sub_803C530 08044d78  sub_8044D78 1.000 1         1         Same cleaned up assembly or pseudo-code
01450 0803c578 sub_803C578 08044dc0  sub_8044DC0 1.000 1         1         Same cleaned up assembly or pseudo-code
01451 0803c5e4 sub_803C5E4 08044e2c  sub_8044E2C 1.000 7         7         Same cleaned up assembly or pseudo-code
01452 0803c678 sub_803C678 08044ec4  sub_8044EC4 1.000 3         3         Same cleaned up assembly or pseudo-code
01453 0803c690 sub_803C690 08044edc  sub_8044EDC 1.000 1         1         Same cleaned up assembly or pseudo-code
01454 0803c8f0 sub_803C8F0 0804513c  sub_804513C 1.000 14        14        Same cleaned up assembly or pseudo-code
01455 0803ca3c sub_803CA3C 08045288  sub_8045288 1.000 3         3         Same cleaned up assembly or pseudo-code
01456 0803ca6c sub_803CA6C 080452b8  sub_80452B8 1.000 1         1         Same cleaned up assembly or pseudo-code
01457 0803cac8 sub_803CAC8 08045314  sub_8045314 1.000 1         1         Same cleaned up assembly or pseudo-code
01458 0803cb3c sub_803CB3C 08045388  sub_8045388 1.000 4         4         Same cleaned up assembly or pseudo-code
01459 0803cedc sub_803CEDC 0804572c  sub_804572C 1.000 3         3         Same cleaned up assembly or pseudo-code
01460 0803cf58 sub_803CF58 080457a8  sub_80457A8 1.000 1         1         Same cleaned up assembly or pseudo-code
01461 0803cf70 sub_803CF70 080457c0  sub_80457C0 1.000 1         1         Same cleaned up assembly or pseudo-code
01462 0803d0ec sub_803D0EC 08045960  sub_8045960 1.000 3         3         Same cleaned up assembly or pseudo-code
01463 0803d110 sub_803D110 08045984  sub_8045984 1.000 10        10        Same cleaned up assembly or pseudo-code
01464 0803d208 sub_803D208 08045a7c  sub_8045A7C 1.000 15        15        Same cleaned up assembly or pseudo-code
01465 0803d2ac sub_803D2AC 08045b20  sub_8045B20 1.000 1         1         Same cleaned up assembly or pseudo-code
01466 0803d2cc sub_803D2CC 08045b40  sub_8045B40 1.000 27        27        Same cleaned up assembly or pseudo-code
01467 0803d4b8 sub_803D4B8 08045d2c  sub_8045D2C 1.000 3         3         Same cleaned up assembly or pseudo-code
01468 0803d6e0 sub_803D6E0 08030870  sub_8030870 1.000 1         1         Same cleaned up assembly or pseudo-code
01469 0803d8fc sub_803D8FC 0804619c  sub_804619C 1.000 5         5         Same cleaned up assembly or pseudo-code
01470 0803db50 sub_803DB50 08046424  sub_8046424 1.000 1         1         Same cleaned up assembly or pseudo-code
01471 0803e194 sub_803E194 080438e0  sub_80438E0 1.000 1         1         Same cleaned up assembly or pseudo-code
01472 0803e630 sub_803E630 08046f18  sub_8046F18 1.000 6         6         Same cleaned up assembly or pseudo-code
01473 0803ea30 sub_803EA30 08047330  sub_8047330 1.000 1         1         Same cleaned up assembly or pseudo-code
01474 0803ea44 sub_803EA44 0802f6c4  sub_802F6C4 1.000 1         1         Same cleaned up assembly or pseudo-code
01475 0803ea74 sub_803EA74 08047374  sub_8047374 1.000 4         4         Same cleaned up assembly or pseudo-code
01476 0803eaac sub_803EAAC 080473ac  sub_80473AC 1.000 4         4         Same cleaned up assembly or pseudo-code
01477 0803eae0 sub_803EAE0 080473e0  sub_80473E0 1.000 4         4         Same cleaned up assembly or pseudo-code
01478 0803eb24 sub_803EB24 08047424  sub_8047424 1.000 12        12        Same cleaned up assembly or pseudo-code
01479 0803ebbc sub_803EBBC 080474bc  sub_80474BC 1.000 4         4         Same cleaned up assembly or pseudo-code
01480 0803ebf8 sub_803EBF8 080474f8  sub_80474F8 1.000 9         9         Same cleaned up assembly or pseudo-code
01481 0803ec84 sub_803EC84 08047584  sub_8047584 1.000 1         1         Same cleaned up assembly or pseudo-code
01482 0803ed54 sub_803ED54 08047658  sub_8047658 1.000 1         1         Same cleaned up assembly or pseudo-code
01483 0803ed60 sub_803ED60 08047664  sub_8047664 1.000 1         1         Same cleaned up assembly or pseudo-code
01484 0803ed74 sub_803ED74 08047678  sub_8047678 1.000 4         4         Same cleaned up assembly or pseudo-code
01485 0803ee60 sub_803EE60 08047768  sub_8047768 1.000 3         3         Same cleaned up assembly or pseudo-code
01486 0803ef9c sub_803EF9C 080478a4  sub_80478A4 1.000 1         1         Same cleaned up assembly or pseudo-code
01487 0803efa8 sub_803EFA8 080478b0  sub_80478B0 1.000 1         1         Same cleaned up assembly or pseudo-code
01488 0803f040 sub_803F040 08047948  sub_8047948 1.000 1         1         Same cleaned up assembly or pseudo-code
01489 0803f1d8 sub_803F1D8 08047ae0  sub_8047AE0 1.000 1         1         Same cleaned up assembly or pseudo-code
01490 0803f224 sub_803F224 08047b2c  sub_8047B2C 1.000 4         4         Same cleaned up assembly or pseudo-code
01491 0803f304 sub_803F304 08047c0c  sub_8047C0C 1.000 1         1         Same cleaned up assembly or pseudo-code
01492 0803f3bc sub_803F3BC 08047cc4  sub_8047CC4 1.000 4         4         Same cleaned up assembly or pseudo-code
01493 0803f478 sub_803F478 08047d80  sub_8047D80 1.000 1         1         Same cleaned up assembly or pseudo-code
01494 0803f514 sub_803F514 08047e1c  sub_8047E1C 1.000 3         3         Same cleaned up assembly or pseudo-code
01495 0803f534 sub_803F534 08047e3c  sub_8047E3C 1.000 3         3         Same cleaned up assembly or pseudo-code
01496 0803f554 sub_803F554 08047e5c  sub_8047E5C 1.000 1         1         Same cleaned up assembly or pseudo-code
01497 0803f648 sub_803F648 08047f54  sub_8047F54 1.000 1         1         Same cleaned up assembly or pseudo-code
01498 0803f694 sub_803F694 08047fa0  sub_8047FA0 1.000 1         1         Same cleaned up assembly or pseudo-code
01499 0803f6c8 sub_803F6C8 08047fd4  sub_8047FD4 1.000 3         3         Same cleaned up assembly or pseudo-code
01500 0803f714 sub_803F714 08048020  sub_8048020 1.000 3         3         Same cleaned up assembly or pseudo-code
01501 0803f7e4 sub_803F7E4 080480f0  sub_80480F0 1.000 1         1         Same cleaned up assembly or pseudo-code
01502 0803f860 sub_803F860 0804816c  sub_804816C 1.000 1         1         Same cleaned up assembly or pseudo-code
01503 0803f890 sub_803F890 0804819c  sub_804819C 1.000 3         3         Same cleaned up assembly or pseudo-code
01504 0803f8b0 sub_803F8B0 080481bc  sub_80481BC 1.000 1         1         Same cleaned up assembly or pseudo-code
01505 0803f8bc sub_803F8BC 080481c8  sub_80481C8 1.000 3         3         Same cleaned up assembly or pseudo-code
01506 0803f8e0 sub_803F8E0 080481ec  sub_80481EC 1.000 4         4         Same cleaned up assembly or pseudo-code
01507 0803f938 sub_803F938 08048244  sub_8048244 1.000 4         4         Same cleaned up assembly or pseudo-code
01508 0803f990 sub_803F990 0804829c  sub_804829C 1.000 1         1         Same cleaned up assembly or pseudo-code
01509 0803f9c4 sub_803F9C4 080482d0  sub_80482D0 1.000 1         1         Same cleaned up assembly or pseudo-code
01510 0803f9f4 sub_803F9F4 08048300  sub_8048300 1.000 3         3         Same cleaned up assembly or pseudo-code
01511 0803fb74 sub_803FB74 0802f6d4  sub_802F6D4 1.000 1         1         Same cleaned up assembly or pseudo-code
01512 0803fb84 sub_803FB84 080484a4  sub_80484A4 1.000 6         6         Same cleaned up assembly or pseudo-code
01513 0803fc1c sub_803FC1C 0804854c  sub_804854C 1.000 1         1         Same cleaned up assembly or pseudo-code
01514 0803fc3c sub_803FC3C 0804856c  sub_804856C 1.000 1         1         Same cleaned up assembly or pseudo-code
01515 0803fc60 sub_803FC60 08032ccc  sub_8032CCC 1.000 1         1         Same cleaned up assembly or pseudo-code
01516 0803fcbc sub_803FCBC 080485ec  sub_80485EC 1.000 7         7         Same cleaned up assembly or pseudo-code
01517 0803fd40 sub_803FD40 08048670  sub_8048670 1.000 4         4         Same cleaned up assembly or pseudo-code
01518 0803fdd8 sub_803FDD8 08048708  sub_8048708 1.000 1         1         Same cleaned up assembly or pseudo-code
01519 0803fe0c sub_803FE0C 0804873c  sub_804873C 1.000 1         1         Same cleaned up assembly or pseudo-code
01520 0803fe28 sub_803FE28 08048758  sub_8048758 1.000 1         1         Same cleaned up assembly or pseudo-code
01521 0803fe48 sub_803FE48 08048778  sub_8048778 1.000 1         1         Same cleaned up assembly or pseudo-code
01522 0803feb4 sub_803FEB4 080487e4  sub_80487E4 1.000 14        14        Same cleaned up assembly or pseudo-code
01523 08040014 sub_8040014 08048944  sub_8048944 1.000 1         1         Same cleaned up assembly or pseudo-code
01524 080403c0 sub_80403C0 08048cf0  sub_8048CF0 1.000 3         3         Same cleaned up assembly or pseudo-code
01525 08040468 sub_8040468 08048d98  sub_8048D98 1.000 10        10        Same cleaned up assembly or pseudo-code
01526 080404e8 sub_80404E8 08048e18  sub_8048E18 1.000 1         1         Same cleaned up assembly or pseudo-code
01527 08040530 sub_8040530 08048e60  sub_8048E60 1.000 1         1         Same cleaned up assembly or pseudo-code
01528 0804054c sub_804054C 08048e7c  sub_8048E7C 1.000 5         5         Same cleaned up assembly or pseudo-code
01529 080406d0 sub_80406D0 0804901c  sub_804901C 1.000 3         3         Same cleaned up assembly or pseudo-code
01530 08040744 sub_8040744 08049090  sub_8049090 1.000 1         1         Same cleaned up assembly or pseudo-code
01531 08040770 sub_8040770 080490bc  sub_80490BC 1.000 3         3         Same cleaned up assembly or pseudo-code
01532 0804085c sub_804085C 080491a8  sub_80491A8 1.000 1         1         Same cleaned up assembly or pseudo-code
01533 08040880 sub_8040880 080491cc  sub_80491CC 1.000 1         1         Same cleaned up assembly or pseudo-code
01534 080408bc sub_80408BC 08049208  sub_8049208 1.000 24        24        Same cleaned up assembly or pseudo-code
01535 08040a80 sub_8040A80 080493cc  sub_80493CC 1.000 1         1         Same cleaned up assembly or pseudo-code
01536 08040aec sub_8040AEC 08049438  sub_8049438 1.000 3         3         Same cleaned up assembly or pseudo-code
01537 08040b44 sub_8040B44 08049490  sub_8049490 1.000 13        13        Same cleaned up assembly or pseudo-code
01538 08040cc4 sub_8040CC4 08049610  sub_8049610 1.000 5         5         Same cleaned up assembly or pseudo-code
01539 08040f00 sub_8040F00 0804984c  sub_804984C 1.000 3         3         Same cleaned up assembly or pseudo-code
01540 08040f50 sub_8040F50 0803e068  sub_803E068 1.000 1         1         Same cleaned up assembly or pseudo-code
01541 08040f70 sub_8040F70 080498bc  sub_80498BC 1.000 5         5         Same cleaned up assembly or pseudo-code
01542 08040fc0 sub_8040FC0 0804990c  sub_804990C 1.000 5         5         Same cleaned up assembly or pseudo-code
01543 0804108c sub_804108C 080499d8  sub_80499D8 1.000 1         1         Same cleaned up assembly or pseudo-code
01544 080410bc sub_80410BC 08049a08  sub_8049A08 1.000 1         1         Same cleaned up assembly or pseudo-code
01545 080410f8 sub_80410F8 08049a44  sub_8049A44 1.000 1         1         Same cleaned up assembly or pseudo-code
01546 08041210 sub_8041210 08049b5c  sub_8049B5C 1.000 1         1         Same cleaned up assembly or pseudo-code
01547 08041358 sub_8041358 0804a4cc  sub_804A4CC 1.000 13        13        Same cleaned up assembly or pseudo-code
01548 080415cc sub_80415CC 0804a740  sub_804A740 1.000 3         3         Same cleaned up assembly or pseudo-code
01549 0804163c sub_804163C 0804a7ec  sub_804A7EC 1.000 1         1         Same cleaned up assembly or pseudo-code
01550 08041678 sub_8041678 0804a828  sub_804A828 1.000 1         1         Same cleaned up assembly or pseudo-code
01551 08041728 sub_8041728 0804a8b0  sub_804A8B0 1.000 7         7         Same cleaned up assembly or pseudo-code
01552 080417a8 sub_80417A8 0804a930  sub_804A930 1.000 1         1         Same cleaned up assembly or pseudo-code
01553 080417d4 sub_80417D4 0804a9f8  sub_804A9F8 1.000 1         1         Same cleaned up assembly or pseudo-code
01554 080419cc sub_80419CC 0804ac0c  sub_804AC0C 1.000 7         7         Same cleaned up assembly or pseudo-code
01555 08041a38 sub_8041A38 0804ac78  sub_804AC78 1.000 1         1         Same cleaned up assembly or pseudo-code
01556 08041a50 sub_8041A50 0804ac90  sub_804AC90 1.000 5         5         Same cleaned up assembly or pseudo-code
01557 08041b7c sub_8041B7C 0804adbc  sub_804ADBC 1.000 6         6         Same cleaned up assembly or pseudo-code
01558 08041e94 sub_8041E94 0804b100  sub_804B100 1.000 1         1         Same cleaned up assembly or pseudo-code
01559 08041ec4 sub_8041EC4 0804b130  sub_804B130 1.000 5         5         Same cleaned up assembly or pseudo-code
01560 08041f54 sub_8041F54 0804b1c0  sub_804B1C0 1.000 3         3         Same cleaned up assembly or pseudo-code
01561 08041fa4 sub_8041FA4 0804b210  sub_804B210 1.000 1         1         Same cleaned up assembly or pseudo-code
01562 08041fd8 sub_8041FD8 0804b29c  sub_804B29C 1.000 3         3         Same cleaned up assembly or pseudo-code
01563 08041ff8 sub_8041FF8 0804b2bc  sub_804B2BC 1.000 3         3         Same cleaned up assembly or pseudo-code
01564 08042018 sub_8042018 0804b2dc  sub_804B2DC 1.000 5         5         Same cleaned up assembly or pseudo-code
01565 08042070 sub_8042070 0804b334  sub_804B334 1.000 3         3         Same cleaned up assembly or pseudo-code
01566 08042264 sub_8042264 0804b664  sub_804B664 1.000 7         7         Same cleaned up assembly or pseudo-code
01567 080422dc sub_80422DC 0804b6dc  sub_804B6DC 1.000 5         5         Same cleaned up assembly or pseudo-code
01568 08042388 sub_8042388 0804b78c  sub_804B78C 1.000 10        10        Same cleaned up assembly or pseudo-code
01569 080423e0 sub_80423E0 0804b7e4  sub_804B7E4 1.000 3         3         Same cleaned up assembly or pseudo-code
01570 08042400 sub_8042400 0804b804  sub_804B804 1.000 3         3         Same cleaned up assembly or pseudo-code
01571 08042584 sub_8042584 0804b988  sub_804B988 1.000 1         1         Same cleaned up assembly or pseudo-code
01572 080425b0 sub_80425B0 0804b9b4  sub_804B9B4 1.000 1         1         Same cleaned up assembly or pseudo-code
01573 080425d8 sub_80425D8 0804b9dc  sub_804B9DC 1.000 1         1         Same cleaned up assembly or pseudo-code
01574 08042704 sub_8042704 0804bb04  sub_804BB04 1.000 5         5         Same cleaned up assembly or pseudo-code
01575 08042784 sub_8042784 0804bb84  sub_804BB84 1.000 12        12        Same cleaned up assembly or pseudo-code
01576 08042818 sub_8042818 0804bc18  sub_804BC18 1.000 8         8         Same cleaned up assembly or pseudo-code
01577 0804286c sub_804286C 0804bc6c  sub_804BC6C 1.000 8         8         Same cleaned up assembly or pseudo-code
01578 08042908 sub_8042908 0804bd08  sub_804BD08 1.000 3         3         Same cleaned up assembly or pseudo-code
01579 0804294c sub_804294C 0804bd4c  sub_804BD4C 1.000 3         3         Same cleaned up assembly or pseudo-code
01580 08042a3c sub_8042A3C 0804bdfc  sub_804BDFC 1.000 3         3         Same cleaned up assembly or pseudo-code
01581 08042a5c sub_8042A5C 0804be1c  sub_804BE1C 1.000 4         4         Same cleaned up assembly or pseudo-code
01582 08042b18 sub_8042B18 0804bed8  sub_804BED8 1.000 4         4         Same cleaned up assembly or pseudo-code
01583 08042b4c sub_8042B4C 0804bf0c  sub_804BF0C 1.000 3         3         Same cleaned up assembly or pseudo-code
01584 08042c0c sub_8042C0C 0804bfcc  sub_804BFCC 1.000 4         4         Same cleaned up assembly or pseudo-code
01585 08042c48 sub_8042C48 0804c008  sub_804C008 1.000 3         3         Same cleaned up assembly or pseudo-code
01586 08042e14 sub_8042E14 0804c1c8  sub_804C1C8 1.000 7         7         Same cleaned up assembly or pseudo-code
01587 0804312c sub_804312C 0804c4ac  sub_804C4AC 1.000 7         7         Same cleaned up assembly or pseudo-code
01588 080433b0 sub_80433B0 0804c6f0  sub_804C6F0 1.000 4         4         Same cleaned up assembly or pseudo-code
01589 080433e8 sub_80433E8 0804c728  sub_804C728 1.000 3         3         Same cleaned up assembly or pseudo-code
01590 0804340c sub_804340C 0804c74c  sub_804C74C 1.000 1         1         Same cleaned up assembly or pseudo-code
01591 08043424 sub_8043424 0804c764  sub_804C764 1.000 3         3         Same cleaned up assembly or pseudo-code
01592 08043448 sub_8043448 0804c788  sub_804C788 1.000 1         1         Same cleaned up assembly or pseudo-code
01593 08043534 sub_8043534 0804c834  sub_804C834 1.000 3         3         Same cleaned up assembly or pseudo-code
01594 08043554 sub_8043554 0804c854  sub_804C854 1.000 3         3         Same cleaned up assembly or pseudo-code
01595 08043590 sub_8043590 0804c890  sub_804C890 1.000 1         1         Same cleaned up assembly or pseudo-code
01596 080435ec sub_80435EC 0804c8f4  sub_804C8F4 1.000 5         5         Same cleaned up assembly or pseudo-code
01597 0804363c sub_804363C 0804c944  sub_804C944 1.000 7         7         Same cleaned up assembly or pseudo-code
01598 080438b4 sub_80438B4 0804cc14  sub_804CC14 1.000 1         1         Same cleaned up assembly or pseudo-code
01599 080438e8 sub_80438E8 0804cc48  sub_804CC48 1.000 1         1         Same cleaned up assembly or pseudo-code
01600 080438f8 sub_80438F8 0804cc58  sub_804CC58 1.000 1         1         Same cleaned up assembly or pseudo-code
01601 08044198 sub_8044198 0804d540  sub_804D540 1.000 1         1         Same cleaned up assembly or pseudo-code
01602 080441c8 sub_80441C8 0804d570  sub_804D570 1.000 1         1         Same cleaned up assembly or pseudo-code
01603 080441fc sub_80441FC 0804d5a4  sub_804D5A4 1.000 1         1         Same cleaned up assembly or pseudo-code
01604 0804420c sub_804420C 0804d5b4  sub_804D5B4 1.000 1         1         Same cleaned up assembly or pseudo-code
01605 08044284 sub_8044284 0804d62c  sub_804D62C 1.000 17        17        Same cleaned up assembly or pseudo-code
01606 08044390 sub_8044390 0804d738  sub_804D738 1.000 4         4         Same cleaned up assembly or pseudo-code
01607 080444ec sub_80444EC 0804d894  sub_804D894 1.000 9         9         Same cleaned up assembly or pseudo-code
01608 08044870 sub_8044870 0804dc18  sub_804DC18 1.000 11        11        Same cleaned up assembly or pseudo-code
01609 080449f4 sub_80449F4 0804dd80  sub_804DD80 1.000 9         9         Same cleaned up assembly or pseudo-code
01610 08044c68 sub_8044C68 0804df64  sub_804DF64 1.000 9         9         Same cleaned up assembly or pseudo-code
01611 08044d08 sub_8044D08 0804e004  sub_804E004 1.000 5         5         Same cleaned up assembly or pseudo-code
01612 08044d4c sub_8044D4C 0804e048  sub_804E048 1.000 9         9         Same cleaned up assembly or pseudo-code
01613 08044e2c sub_8044E2C 0804e128  sub_804E128 1.000 12        12        Same cleaned up assembly or pseudo-code
01614 08044eec sub_8044EEC 0804e1e8  sub_804E1E8 1.000 8         8         Same cleaned up assembly or pseudo-code
01615 080451e0 sub_80451E0 0804e474  sub_804E474 1.000 12        12        Same cleaned up assembly or pseudo-code
01616 0804536c sub_804536C 0804e604  sub_804E604 1.000 1         1         Same cleaned up assembly or pseudo-code
01617 08045478 sub_8045478 0804e6ac  sub_804E6AC 1.000 1         1         Same cleaned up assembly or pseudo-code
01618 0804549c sub_804549C 0804e6d0  sub_804E6D0 1.000 7         7         Same cleaned up assembly or pseudo-code
01619 08045578 sub_8045578 0804e7ac  sub_804E7AC 1.000 3         3         Same cleaned up assembly or pseudo-code
01620 080455a4 sub_80455A4 0804e7d8  sub_804E7D8 1.000 3         3         Same cleaned up assembly or pseudo-code
01621 08045614 sub_8045614 0804e81c  sub_804E81C 1.000 10        10        Same cleaned up assembly or pseudo-code
01622 08045694 sub_8045694 0804e89c  sub_804E89C 1.000 3         3         Same cleaned up assembly or pseudo-code
01623 0804574c sub_804574C 0804e944  sub_804E944 1.000 3         3         Same cleaned up assembly or pseudo-code
01624 080457e8 sub_80457E8 0804e9d0  sub_804E9D0 1.000 1         1         Same cleaned up assembly or pseudo-code
01625 08045974 sub_8045974 0804eac4  sub_804EAC4 1.000 1         1         Same cleaned up assembly or pseudo-code
01626 08045998 sub_8045998 0804eae8  sub_804EAE8 1.000 6         6         Same cleaned up assembly or pseudo-code
01627 080459f8 sub_80459F8 0804eb48  sub_804EB48 1.000 1         1         Same cleaned up assembly or pseudo-code
01628 08045a70 sub_8045A70 0804ebc0  sub_804EBC0 1.000 4         4         Same cleaned up assembly or pseudo-code
01629 08045c90 sub_8045C90 0804ec74  sub_804EC74 1.000 15        15        Same cleaned up assembly or pseudo-code
01630 08045f48 sub_8045F48 0804ef18  sub_804EF18 1.000 1         1         Same cleaned up assembly or pseudo-code
