Line  Address  Name        Address 2 Name 2      Ratio BBlocks 1 BBlocks 2 Description                            
----  -------  ----        --------- ------      ----- --------- --------- -----------                            
04010 08055844 sub_8055844 080567e0  sub_80567E0 1.000 1         1         Same cleaned up assembly or pseudo-code
04011 0805588c sub_805588C 08056828  sub_8056828 1.000 5         5         Same cleaned up assembly or pseudo-code
04012 080558bc sub_80558BC 08056858  sub_8056858 1.000 6         6         Same cleaned up assembly or pseudo-code
04013 080559b0 sub_80559B0 08056944  sub_8056944 1.000 1         1         Same cleaned up assembly or pseudo-code
04014 080559d0 sub_80559D0 08056964  sub_8056964 1.000 1         1         Same cleaned up assembly or pseudo-code
04015 08055a40 sub_8055A40 080569e4  sub_80569E4 1.000 1         1         Same cleaned up assembly or pseudo-code
04016 08055b38 sub_8055B38 08056ac0  sub_8056AC0 1.000 6         6         Same cleaned up assembly or pseudo-code
04017 08055bd4 sub_8055BD4 08056b5c  sub_8056B5C 1.000 6         6         Same cleaned up assembly or pseudo-code
04018 08055c38 sub_8055C38 08056bc0  sub_8056BC0 1.000 6         6         Same cleaned up assembly or pseudo-code
04019 08055c68 sub_8055C68 08056bf0  sub_8056BF0 1.000 3         3         Same cleaned up assembly or pseudo-code
04020 08055cdc sub_8055CDC 0805be94  sub_805BE94 1.000 1         1         Same cleaned up assembly or pseudo-code
04021 08055cf0 sub_8055CF0 08056c78  sub_8056C78 1.000 1         1         Same cleaned up assembly or pseudo-code
04022 08055df4 sub_8055DF4 08056d7c  sub_8056D7C 1.000 5         5         Same cleaned up assembly or pseudo-code
04023 08055f00 sub_8055F00 08056e88  sub_8056E88 1.000 11        11        Same cleaned up assembly or pseudo-code
04024 08055fa0 sub_8055FA0 08056f28  sub_8056F28 1.000 6         6         Same cleaned up assembly or pseudo-code
04025 08055fe8 sub_8055FE8 08056f70  sub_8056F70 1.000 3         3         Same cleaned up assembly or pseudo-code
04026 08056024 sub_8056024 08056fac  sub_8056FAC 1.000 4         4         Same cleaned up assembly or pseudo-code
04027 08056078 sub_8056078 08057000  sub_8057000 1.000 3         3         Same cleaned up assembly or pseudo-code
04028 080560d8 sub_80560D8 08057060  sub_8057060 1.000 1         1         Same cleaned up assembly or pseudo-code
04029 080560f0 sub_80560F0 08057078  sub_8057078 1.000 7         7         Same cleaned up assembly or pseudo-code
04030 08056170 sub_8056170 080570f8  sub_80570F8 1.000 6         6         Same cleaned up assembly or pseudo-code
04031 080561c8 sub_80561C8 08057150  sub_8057150 1.000 7         7         Same cleaned up assembly or pseudo-code
04032 08056228 sub_8056228 080571b0  sub_80571B0 1.000 1         1         Same cleaned up assembly or pseudo-code
04033 08056288 sub_8056288 08057210  sub_8057210 1.000 3         3         Same cleaned up assembly or pseudo-code
04034 08056310 sub_8056310 08057298  sub_8057298 1.000 5         5         Same cleaned up assembly or pseudo-code
04035 08056390 sub_8056390 08057318  sub_8057318 1.000 5         5         Same cleaned up assembly or pseudo-code
04036 08056484 sub_8056484 0805740c  sub_805740C 1.000 1         1         Same cleaned up assembly or pseudo-code
04037 08056864 sub_8056864 080577ec  sub_80577EC 1.000 8         8         Same cleaned up assembly or pseudo-code
04038 08056900 sub_8056900 08057888  sub_8057888 1.000 13        13        Same cleaned up assembly or pseudo-code
04039 08056b70 sub_8056B70 08057af4  sub_8057AF4 1.000 16        16        Same cleaned up assembly or pseudo-code
04040 08056d18 sub_8056D18 08057ca0  sub_8057CA0 1.000 1         1         Same cleaned up assembly or pseudo-code
04041 08056d24 sub_8056D24 08057cac  sub_8057CAC 1.000 3         3         Same cleaned up assembly or pseudo-code
04042 08056d90 sub_8056D90 08057d18  sub_8057D18 1.000 7         7         Same cleaned up assembly or pseudo-code
04043 08056e10 sub_8056E10 08057d98  sub_8057D98 1.000 4         4         Same cleaned up assembly or pseudo-code
04044 08056e7c sub_8056E7C 08057e04  sub_8057E04 1.000 4         4         Same cleaned up assembly or pseudo-code
04045 08056ea4 sub_8056EA4 08057e2c  sub_8057E2C 1.000 9         9         Same cleaned up assembly or pseudo-code
04046 08056f20 sub_8056F20 08057ea8  sub_8057EA8 1.000 4         4         Same cleaned up assembly or pseudo-code
04047 08056f84 sub_8056F84 08057f0c  sub_8057F0C 1.000 7         7         Same cleaned up assembly or pseudo-code
04048 08057cac sub_8057CAC 08058af8  sub_8058AF8 1.000 24        24        Same cleaned up assembly or pseudo-code
04049 080581a0 sub_80581A0 08058fe8  sub_8058FE8 1.000 8         8         Same cleaned up assembly or pseudo-code
04050 08058848 sub_8058848 08059678  sub_8059678 1.000 22        22        Same cleaned up assembly or pseudo-code
04051 080589e0 sub_80589E0 08059810  sub_8059810 1.000 1         1         Same cleaned up assembly or pseudo-code
04052 08058a8c sub_8058A8C 080598bc  sub_80598BC 1.000 7         7         Same cleaned up assembly or pseudo-code
04053 08058ac8 sub_8058AC8 080598f8  sub_80598F8 1.000 15        15        Same cleaned up assembly or pseudo-code
04054 08058b08 sub_8058B08 08059938  sub_8059938 1.000 5         5         Same cleaned up assembly or pseudo-code
04055 08058b64 sub_8058B64 08059994  sub_8059994 1.000 1         1         Same cleaned up assembly or pseudo-code
04056 08058b70 sub_8058B70 080599a0  sub_80599A0 1.000 1         1         Same cleaned up assembly or pseudo-code
04057 0805990c sub_805990C 0805a6b0  sub_805A6B0 1.000 1         1         Same cleaned up assembly or pseudo-code
04058 08059924 sub_8059924 0805a6c8  sub_805A6C8 1.000 1         1         Same cleaned up assembly or pseudo-code
04059 0805993c sub_805993C 0805a6e0  sub_805A6E0 1.000 1         1         Same cleaned up assembly or pseudo-code
04060 080599e8 sub_80599E8 0805a78c  sub_805A78C 1.000 27        27        Same cleaned up assembly or pseudo-code
04061 08059d28 sub_8059D28 0805aacc  sub_805AACC 1.000 9         9         Same cleaned up assembly or pseudo-code
04062 08059e18 sub_8059E18 0805abbc  sub_805ABBC 1.000 5         5         Same cleaned up assembly or pseudo-code
04063 08059f5c sub_8059F5C 0805ad00  sub_805AD00 1.000 5         5         Same cleaned up assembly or pseudo-code
04064 0805a07c sub_805A07C 0805ae20  sub_805AE20 1.000 10        10        Same cleaned up assembly or pseudo-code
04065 0805a2d0 sub_805A2D0 0805b074  sub_805B074 1.000 1         1         Same cleaned up assembly or pseudo-code
04066 0805a2f0 sub_805A2F0 0805b094  sub_805B094 1.000 1         1         Same cleaned up assembly or pseudo-code
04067 0805a310 sub_805A310 0805b0b4  sub_805B0B4 1.000 1         1         Same cleaned up assembly or pseudo-code
04068 0805a334 sub_805A334 0805b0d8  sub_805B0D8 1.000 1         1         Same cleaned up assembly or pseudo-code
04069 0805a3dc sub_805A3DC 0805b180  sub_805B180 1.000 28        28        Same cleaned up assembly or pseudo-code
04070 0805a60c sub_805A60C 0805b3b0  sub_805B3B0 1.000 13        13        Same cleaned up assembly or pseudo-code
04071 0805a7b4 sub_805A7B4 0805b558  sub_805B558 1.000 10        10        Same cleaned up assembly or pseudo-code
04072 0805a9c0 sub_805A9C0 0805b764  sub_805B764 1.000 1         1         Same cleaned up assembly or pseudo-code
04073 0805a9e0 sub_805A9E0 0805b784  sub_805B784 1.000 1         1         Same cleaned up assembly or pseudo-code
04074 0805a9f4 sub_805A9F4 0805b798  sub_805B798 1.000 1         1         Same cleaned up assembly or pseudo-code
04075 0805aa00 sub_805AA00 0805b7a4  sub_805B7A4 1.000 1         1         Same cleaned up assembly or pseudo-code
04076 0805aa28 sub_805AA28 0805b7cc  sub_805B7CC 1.000 1         1         Same cleaned up assembly or pseudo-code
04077 0805aa68 sub_805AA68 0805b80c  sub_805B80C 1.000 44        44        Same cleaned up assembly or pseudo-code
04078 0805ae14 sub_805AE14 0805bbb8  sub_805BBB8 1.000 6         6         Same cleaned up assembly or pseudo-code
04079 0805afa0 sub_805AFA0 0805bd44  sub_805BD44 1.000 9         9         Same cleaned up assembly or pseudo-code
04080 0805b034 sub_805B034 0805bdd8  sub_805BDD8 1.000 1         1         Same cleaned up assembly or pseudo-code
04081 0805b07c sub_805B07C 0805be20  sub_805BE20 1.000 3         3         Same cleaned up assembly or pseudo-code
04082 0805b094 sub_805B094 0805be38  sub_805BE38 1.000 3         3         Same cleaned up assembly or pseudo-code
04083 0805b0a8 sub_805B0A8 0805be4c  sub_805BE4C 1.000 1         1         Same cleaned up assembly or pseudo-code
04084 0805b0cc sub_805B0CC 0805be70  sub_805BE70 1.000 1         1         Same cleaned up assembly or pseudo-code
04085 0805b0f0 sub_805B0F0 0807878c  sub_807878C 1.000 1         1         Same cleaned up assembly or pseudo-code
04086 0805b104 sub_805B104 0805bea8  sub_805BEA8 1.000 1         1         Same cleaned up assembly or pseudo-code
04087 0805b18c sub_805B18C 0805bf30  sub_805BF30 1.000 1         1         Same cleaned up assembly or pseudo-code
04088 0805b200 sub_805B200 0805bfa4  sub_805BFA4 1.000 3         3         Same cleaned up assembly or pseudo-code
04089 0805b264 sub_805B264 0805c008  sub_805C008 1.000 1         1         Same cleaned up assembly or pseudo-code
04090 0805b278 sub_805B278 0805c01c  sub_805C01C 1.000 1         1         Same cleaned up assembly or pseudo-code
04091 0805b290 sub_805B290 0805c034  sub_805C034 1.000 1         1         Same cleaned up assembly or pseudo-code
04092 0805b2bc sub_805B2BC 0805c060  sub_805C060 1.000 3         3         Same cleaned up assembly or pseudo-code
04093 0805b320 sub_805B320 0805c0c4  sub_805C0C4 1.000 1         1         Same cleaned up assembly or pseudo-code
04094 0805b380 sub_805B380 0805c124  sub_805C124 1.000 1         1         Same cleaned up assembly or pseudo-code
04095 0805b394 sub_805B394 0805c138  sub_805C138 1.000 3         3         Same cleaned up assembly or pseudo-code
04096 0805b3cc sub_805B3CC 0805c170  sub_805C170 1.000 1         1         Same cleaned up assembly or pseudo-code
04097 0805b400 sub_805B400 0805c1a4  sub_805C1A4 1.000 1         1         Same cleaned up assembly or pseudo-code
04098 0805b454 sub_805B454 0805c1f8  sub_805C1F8 1.000 7         7         Same cleaned up assembly or pseudo-code
04099 0805b4e8 sub_805B4E8 0805c28c  sub_805C28C 1.000 5         5         Same cleaned up assembly or pseudo-code
04100 0805b534 sub_805B534 0805c2d8  sub_805C2D8 1.000 3         3         Same cleaned up assembly or pseudo-code
04101 0805b554 sub_805B554 0805c2f8  sub_805C2F8 1.000 1         1         Same cleaned up assembly or pseudo-code
04102 0805b594 sub_805B594 0805c338  sub_805C338 1.000 7         7         Same cleaned up assembly or pseudo-code
04103 0805b5e0 sub_805B5E0 0805c384  sub_805C384 1.000 9         9         Same cleaned up assembly or pseudo-code
04104 0805b670 sub_805B670 0805c414  sub_805C414 1.000 14        14        Same cleaned up assembly or pseudo-code
04105 0805b94c sub_805B94C 0805c6fc  sub_805C6FC 1.000 1         1         Same cleaned up assembly or pseudo-code
04106 0805b958 sub_805B958 0805c708  sub_805C708 1.000 13        13        Same cleaned up assembly or pseudo-code
04107 0805ba1c sub_805BA1C 0805c7cc  sub_805C7CC 1.000 1         1         Same cleaned up assembly or pseudo-code
04108 0805ba64 sub_805BA64 0805c814  sub_805C814 1.000 13        13        Same cleaned up assembly or pseudo-code
04109 0805bc80 sub_805BC80 0805ca20  sub_805CA20 1.000 1         1         Same cleaned up assembly or pseudo-code
04110 0805be90 sub_805BE90 0805cc2c  sub_805CC2C 1.000 1         1         Same cleaned up assembly or pseudo-code
04111 0805bf08 sub_805BF08 0805cca4  sub_805CCA4 1.000 1         1         Same cleaned up assembly or pseudo-code
04112 0805bf40 sub_805BF40 0805ccdc  sub_805CCDC 1.000 13        13        Same cleaned up assembly or pseudo-code
04113 0805bfdc sub_805BFDC 0805cd78  sub_805CD78 1.000 7         7         Same cleaned up assembly or pseudo-code
04114 0805c080 sub_805C080 0805ce1c  sub_805CE1C 1.000 5         5         Same cleaned up assembly or pseudo-code
04115 0805c0dc sub_805C0DC 0805ce78  sub_805CE78 1.000 1         1         Same cleaned up assembly or pseudo-code
04116 0805c104 sub_805C104 0805cea0  sub_805CEA0 1.000 4         4         Same cleaned up assembly or pseudo-code
04117 0805c188 sub_805C188 0805cf24  sub_805CF24 1.000 3         3         Same cleaned up assembly or pseudo-code
04118 0805c21c sub_805C21C 0805cfb8  sub_805CFB8 1.000 4         4         Same cleaned up assembly or pseudo-code
04119 0805c264 sub_805C264 0805d000  sub_805D000 1.000 1         1         Same cleaned up assembly or pseudo-code
04120 0805c29c sub_805C29C 0805d038  sub_805D038 1.000 13        13        Same cleaned up assembly or pseudo-code
04121 0805c358 sub_805C358 0805d0f4  sub_805D0F4 1.000 1         1         Same cleaned up assembly or pseudo-code
04122 0805c3c0 sub_805C3C0 0805d15c  sub_805D15C 1.000 3         3         Same cleaned up assembly or pseudo-code
04123 0805c3f0 sub_805C3F0 0805d18c  sub_805D18C 1.000 1         1         Same cleaned up assembly or pseudo-code
04124 0805c44c sub_805C44C 0805d1e8  sub_805D1E8 1.000 1         1         Same cleaned up assembly or pseudo-code
04125 0805c4a8 sub_805C4A8 0805d244  sub_805D244 1.000 1         1         Same cleaned up assembly or pseudo-code
04126 0805c504 sub_805C504 0805d2a0  sub_805D2A0 1.000 1         1         Same cleaned up assembly or pseudo-code
04127 0805c560 sub_805C560 0805d2fc  sub_805D2FC 1.000 1         1         Same cleaned up assembly or pseudo-code
04128 0805c5bc sub_805C5BC 0805d358  sub_805D358 1.000 1         1         Same cleaned up assembly or pseudo-code
04129 0805c618 sub_805C618 0805d3b4  sub_805D3B4 1.000 1         1         Same cleaned up assembly or pseudo-code
04130 0805c674 sub_805C674 0805d410  sub_805D410 1.000 1         1         Same cleaned up assembly or pseudo-code
04131 0805c6d0 sub_805C6D0 0805d46c  sub_805D46C 1.000 1         1         Same cleaned up assembly or pseudo-code
04132 0805c788 sub_805C788 0805d4c8  sub_805D4C8 1.000 1         1         Same cleaned up assembly or pseudo-code
04133 0805c7e4 sub_805C7E4 0805d580  sub_805D580 1.000 13        13        Same cleaned up assembly or pseudo-code
04134 0805c88c sub_805C88C 0805d628  sub_805D628 1.000 7         7         Same cleaned up assembly or pseudo-code
04135 0805c904 sub_805C904 0805d6a0  sub_805D6A0 1.000 3         3         Same cleaned up assembly or pseudo-code
04136 0805c934 sub_805C934 0805d6d0  sub_805D6D0 1.000 1         1         Same cleaned up assembly or pseudo-code
04137 0805c96c sub_805C96C 0805d708  sub_805D708 1.000 10        10        Same cleaned up assembly or pseudo-code
04138 0805ca64 sub_805CA64 0805d800  sub_805D800 1.000 1         1         Same cleaned up assembly or pseudo-code
04139 0805cac4 sub_805CAC4 0805d860  sub_805D860 1.000 7         7         Same cleaned up assembly or pseudo-code
04140 0805cb40 sub_805CB40 0805d8dc  sub_805D8DC 1.000 1         1         Same cleaned up assembly or pseudo-code
04141 0805cba8 sub_805CBA8 0805d944  sub_805D944 1.000 3         3         Same cleaned up assembly or pseudo-code
04142 0805cbdc sub_805CBDC 0805d978  sub_805D978 1.000 1         1         Same cleaned up assembly or pseudo-code
04143 0805cc14 sub_805CC14 0805d9b0  sub_805D9B0 1.000 10        10        Same cleaned up assembly or pseudo-code
04144 0805cd0c sub_805CD0C 0805daa8  sub_805DAA8 1.000 1         1         Same cleaned up assembly or pseudo-code
04145 0805cd5c sub_805CD5C 0805daf8  sub_805DAF8 1.000 18        18        Same cleaned up assembly or pseudo-code
04146 0805ce1c sub_805CE1C 0805dbb8  sub_805DBB8 1.000 4         4         Same cleaned up assembly or pseudo-code
04147 0805ce94 sub_805CE94 0805dc30  sub_805DC30 1.000 3         3         Same cleaned up assembly or pseudo-code
04148 0805cec8 sub_805CEC8 0805dc60  sub_805DC60 1.000 1         1         Same cleaned up assembly or pseudo-code
04149 0805cfc0 sub_805CFC0 0805e0c0  sub_805E0C0 1.000 3         3         Same cleaned up assembly or pseudo-code
04150 0805d030 sub_805D030 0805e130  sub_805E130 1.000 3         3         Same cleaned up assembly or pseudo-code
04151 0805d064 sub_805D064 0805e164  sub_805E164 1.000 1         1         Same cleaned up assembly or pseudo-code
04152 0805d09c sub_805D09C 0805e19c  sub_805E19C 1.000 10        10        Same cleaned up assembly or pseudo-code
04153 0805d14c sub_805D14C 0805e24c  sub_805E24C 1.000 10        10        Same cleaned up assembly or pseudo-code
04154 0805d1fc sub_805D1FC 0805e2fc  sub_805E2FC 1.000 8         8         Same cleaned up assembly or pseudo-code
04155 0805d260 sub_805D260 0805e360  sub_805E360 1.000 1         1         Same cleaned up assembly or pseudo-code
04156 0805d2b4 sub_805D2B4 0805e3b4  sub_805E3B4 1.000 3         3         Same cleaned up assembly or pseudo-code
04157 0805d2ec sub_805D2EC 0805df40  sub_805DF40 1.000 1         1         Same cleaned up assembly or pseudo-code
04158 0805d328 sub_805D328 0805e428  sub_805E428 1.000 5         5         Same cleaned up assembly or pseudo-code
04159 0805d388 sub_805D388 0805dfc8  sub_805DFC8 1.000 1         1         Same cleaned up assembly or pseudo-code
04160 0805d3c4 sub_805D3C4 0805e4c4  sub_805E4C4 1.000 9         9         Same cleaned up assembly or pseudo-code
04161 0805d444 sub_805D444 0805e544  sub_805E544 1.000 4         4         Same cleaned up assembly or pseudo-code
04162 0805d4b8 sub_805D4B8 0805e5b8  sub_805E5B8 1.000 1         1         Same cleaned up assembly or pseudo-code
04163 0805d4d0 sub_805D4D0 0805e5d0  sub_805E5D0 1.000 1         1         Same cleaned up assembly or pseudo-code
04164 0805d59c sub_805D59C 0805e69c  sub_805E69C 1.000 1         1         Same cleaned up assembly or pseudo-code
04165 0805d5ec sub_805D5EC 0805e6ec  sub_805E6EC 1.000 5         5         Same cleaned up assembly or pseudo-code
04166 0805d644 sub_805D644 0805e3ec  sub_805E3EC 1.000 1         1         Same cleaned up assembly or pseudo-code
04167 0805d680 sub_805D680 0805df7c  sub_805DF7C 1.000 5         5         Same cleaned up assembly or pseudo-code
04168 0805d6cc sub_805D6CC 0805e7cc  sub_805E7CC 1.000 6         6         Same cleaned up assembly or pseudo-code
04169 0805d774 sub_805D774 0805e874  sub_805E874 1.000 8         8         Same cleaned up assembly or pseudo-code
04170 0805d7d8 sub_805D7D8 0805e488  sub_805E488 1.000 1         1         Same cleaned up assembly or pseudo-code
04171 0805d814 sub_805D814 0805e914  sub_805E914 1.000 11        11        Same cleaned up assembly or pseudo-code
04172 0805d9bc sub_805D9BC 0805e744  sub_805E744 1.000 1         1         Same cleaned up assembly or pseudo-code
04173 0805d9f8 sub_805D9F8 0805e780  sub_805E780 1.000 5         5         Same cleaned up assembly or pseudo-code
04174 0805da44 sub_805DA44 0805eb44  sub_805EB44 1.000 1         1         Same cleaned up assembly or pseudo-code
04175 0805daa4 sub_805DAA4 0805eba4  sub_805EBA4 1.000 3         3         Same cleaned up assembly or pseudo-code
04176 0805dad4 sub_805DAD4 0805ebd4  sub_805EBD4 1.000 1         1         Same cleaned up assembly or pseudo-code
04177 0805db18 sub_805DB18 0805ec18  sub_805EC18 1.000 1         1         Same cleaned up assembly or pseudo-code
04178 0805db5c sub_805DB5C 0805ec5c  sub_805EC5C 1.000 17        17        Same cleaned up assembly or pseudo-code
04179 0805dcc4 sub_805DCC4 0805edc4  sub_805EDC4 1.000 5         5         Same cleaned up assembly or pseudo-code
04180 0805dd1c sub_805DD1C 0805ee1c  sub_805EE1C 1.000 4         4         Same cleaned up assembly or pseudo-code
04181 0805dda8 sub_805DDA8 0805eea8  sub_805EEA8 1.000 5         5         Same cleaned up assembly or pseudo-code
04182 0805de74 sub_805DE74 0805ef74  sub_805EF74 1.000 5         5         Same cleaned up assembly or pseudo-code
04183 0805ded8 sub_805DED8 0805efd8  sub_805EFD8 1.000 6         6         Same cleaned up assembly or pseudo-code
04184 0805df70 sub_805DF70 0805f070  sub_805F070 1.000 3         3         Same cleaned up assembly or pseudo-code
04185 0805dfa4 sub_805DFA4 0805f0a4  sub_805F0A4 1.000 1         1         Same cleaned up assembly or pseudo-code
04186 0805dfe8 sub_805DFE8 0805f0e8  sub_805F0E8 1.000 5         5         Same cleaned up assembly or pseudo-code
04187 0805e030 sub_805E030 0805f130  sub_805F130 1.000 4         4         Same cleaned up assembly or pseudo-code
04188 0805e0b4 sub_805E0B4 0805f1b4  sub_805F1B4 1.000 3         3         Same cleaned up assembly or pseudo-code
04189 0805e0e4 sub_805E0E4 0805e8d8  sub_805E8D8 1.000 1         1         Same cleaned up assembly or pseudo-code
04190 0805e230 sub_805E230 0805f330  sub_805F330 1.000 5         5         Same cleaned up assembly or pseudo-code
04191 0805e2b4 sub_805E2B4 0805f3b4  sub_805F3B4 1.000 5         5         Same cleaned up assembly or pseudo-code
04192 0805e318 sub_805E318 0805f418  sub_805F418 1.000 5         5         Same cleaned up assembly or pseudo-code
04193 0805e39c sub_805E39C 0805f49c  sub_805F49C 1.000 9         9         Same cleaned up assembly or pseudo-code
04194 0805e430 sub_805E430 0805f530  sub_805F530 1.000 1         1         Same cleaned up assembly or pseudo-code
04195 0805e494 sub_805E494 0805f594  sub_805F594 1.000 3         3         Same cleaned up assembly or pseudo-code
04196 0805e4c4 sub_805E4C4 0805f5c4  sub_805F5C4 1.000 1         1         Same cleaned up assembly or pseudo-code
04197 0805e510 sub_805E510 0805f610  sub_805F610 1.000 3         3         Same cleaned up assembly or pseudo-code
04198 0805e53c sub_805E53C 0805f63c  sub_805F63C 1.000 7         7         Same cleaned up assembly or pseudo-code
04199 0805e754 sub_805E754 0805f1e4  sub_805F1E4 1.000 1         1         Same cleaned up assembly or pseudo-code
04200 0805e790 sub_805E790 0805f890  sub_805F890 1.000 13        13        Same cleaned up assembly or pseudo-code
04201 0805e850 sub_805E850 0805f950  sub_805F950 1.000 1         1         Same cleaned up assembly or pseudo-code
04202 0805e8a4 sub_805E8A4 0805f9a4  sub_805F9A4 1.000 5         5         Same cleaned up assembly or pseudo-code
04203 0805e924 sub_805E924 0805fa24  sub_805FA24 1.000 1         1         Same cleaned up assembly or pseudo-code
04204 0805e968 sub_805E968 0805fa68  sub_805FA68 1.000 1         1         Same cleaned up assembly or pseudo-code
04205 0805e98c sub_805E98C 0805fa00  sub_805FA00 1.000 1         1         Same cleaned up assembly or pseudo-code
04206 0805e9b0 sub_805E9B0 0805fab0  sub_805FAB0 1.000 1         1         Same cleaned up assembly or pseudo-code
04207 0805e9e4 sub_805E9E4 0805fae4  sub_805FAE4 1.000 3         3         Same cleaned up assembly or pseudo-code
04208 0805ea4c sub_805EA4C 0805fb4c  sub_805FB4C 1.000 3         3         Same cleaned up assembly or pseudo-code
04209 0805eaac sub_805EAAC 0805fbac  sub_805FBAC 1.000 1         1         Same cleaned up assembly or pseudo-code
04210 0805eaf0 sub_805EAF0 0805fbf0  sub_805FBF0 1.000 3         3         Same cleaned up assembly or pseudo-code
04211 0805eb54 sub_805EB54 0805fc54  sub_805FC54 1.000 3         3         Same cleaned up assembly or pseudo-code
04212 0805eb98 sub_805EB98 0805f854  sub_805F854 1.000 1         1         Same cleaned up assembly or pseudo-code
04213 0805ebd4 sub_805EBD4 0805fcd4  sub_805FCD4 1.000 15        15        Same cleaned up assembly or pseudo-code
04214 0805ecd4 sub_805ECD4 0805fdd4  sub_805FDD4 1.000 4         4         Same cleaned up assembly or pseudo-code
04215 0805ed44 sub_805ED44 0805fe44  sub_805FE44 1.000 5         5         Same cleaned up assembly or pseudo-code
04216 0805ed98 sub_805ED98 0805fe98  sub_805FE98 1.000 1         1         Same cleaned up assembly or pseudo-code
04217 0805eddc sub_805EDDC 0805fedc  sub_805FEDC 1.000 5         5         Same cleaned up assembly or pseudo-code
04218 0805ee24 sub_805EE24 0805ff24  sub_805FF24 1.000 4         4         Same cleaned up assembly or pseudo-code
04219 0805eeac sub_805EEAC 0805ffac  sub_805FFAC 1.000 3         3         Same cleaned up assembly or pseudo-code
04220 0805eed8 sub_805EED8 0805fc98  sub_805FC98 1.000 1         1         Same cleaned up assembly or pseudo-code
04221 0805ef14 sub_805EF14 08060014  sub_8060014 1.000 18        18        Same cleaned up assembly or pseudo-code
04222 0805f140 sub_805F140 08060240  sub_8060240 1.000 5         5         Same cleaned up assembly or pseudo-code
04223 0805f1a4 sub_805F1A4 080602a4  sub_80602A4 1.000 1         1         Same cleaned up assembly or pseudo-code
04224 0805f1e8 sub_805F1E8 080602e8  sub_80602E8 1.000 1         1         Same cleaned up assembly or pseudo-code
04225 0805f234 sub_805F234 08060334  sub_8060334 1.000 1         1         Same cleaned up assembly or pseudo-code
04226 0805f24c sub_805F24C 0806034c  sub_806034C 1.000 1         1         Same cleaned up assembly or pseudo-code
04227 0805f288 sub_805F288 080603c4  sub_80603C4 1.000 1         1         Same cleaned up assembly or pseudo-code
04228 0805f2c4 sub_805F2C4 080640bc  sub_80640BC 1.000 1         1         Same cleaned up assembly or pseudo-code
04229 0805f300 sub_805F300 08060400  sub_8060400 1.000 1         1         Same cleaned up assembly or pseudo-code
04230 0805f354 sub_805F354 0805ffd8  sub_805FFD8 1.000 1         1         Same cleaned up assembly or pseudo-code
04231 0805f390 sub_805F390 08060490  sub_8060490 1.000 16        16        Same cleaned up assembly or pseudo-code
04232 0805f5dc sub_805F5DC 080606dc  sub_80606DC 1.000 7         7         Same cleaned up assembly or pseudo-code
04233 0805f660 sub_805F660 08060760  sub_8060760 1.000 10        10        Same cleaned up assembly or pseudo-code
04234 0805f6fc sub_805F6FC 080607fc  sub_80607FC 1.000 7         7         Same cleaned up assembly or pseudo-code
04235 0805f76c sub_805F76C 0806086c  sub_806086C 1.000 5         5         Same cleaned up assembly or pseudo-code
04236 0805f7d4 sub_805F7D4 080608d4  sub_80608D4 1.000 5         5         Same cleaned up assembly or pseudo-code
04237 0805f838 sub_805F838 08060938  sub_8060938 1.000 1         1         Same cleaned up assembly or pseudo-code
04238 0805f868 sub_805F868 08060968  sub_8060968 1.000 3         3         Same cleaned up assembly or pseudo-code
04239 0805f8b4 sub_805F8B4 08060454  sub_8060454 1.000 1         1         Same cleaned up assembly or pseudo-code
04240 0805f8f0 sub_805F8F0 080609f0  sub_80609F0 1.000 11        11        Same cleaned up assembly or pseudo-code
04241 0805f9a8 sub_805F9A8 08060aa8  sub_8060AA8 1.000 5         5         Same cleaned up assembly or pseudo-code
04242 0805fa28 sub_805FA28 08060b28  sub_8060B28 1.000 9         9         Same cleaned up assembly or pseudo-code
04243 0805fae0 sub_805FAE0 08060be0  sub_8060BE0 1.000 1         1         Same cleaned up assembly or pseudo-code
04244 0805fb24 sub_805FB24 08060c24  sub_8060C24 1.000 4         4         Same cleaned up assembly or pseudo-code
04245 0805fc90 sub_805FC90 08060d90  sub_8060D90 1.000 1         1         Same cleaned up assembly or pseudo-code
04246 0805fce0 sub_805FCE0 08060de0  sub_8060DE0 1.000 5         5         Same cleaned up assembly or pseudo-code
04247 0805fd5c sub_805FD5C 08060e5c  sub_8060E5C 1.000 1         1         Same cleaned up assembly or pseudo-code
04248 0805fd90 sub_805FD90 08060e90  sub_8060E90 1.000 4         4         Same cleaned up assembly or pseudo-code
04249 0805fdfc sub_805FDFC 08060efc  sub_8060EFC 1.000 1         1         Same cleaned up assembly or pseudo-code
04250 0805fe68 sub_805FE68 08060f68  sub_8060F68 1.000 1         1         Same cleaned up assembly or pseudo-code
04251 0805fe84 sub_805FE84 080609b4  sub_80609B4 1.000 1         1         Same cleaned up assembly or pseudo-code
04252 0805ffb0 sub_805FFB0 080610b0  sub_80610B0 1.000 5         5         Same cleaned up assembly or pseudo-code
04253 080600b8 sub_80600B8 080611b8  sub_80611B8 1.000 5         5         Same cleaned up assembly or pseudo-code
04254 0806013c sub_806013C 0806123c  sub_806123C 1.000 9         9         Same cleaned up assembly or pseudo-code
04255 080601e0 sub_80601E0 080612e0  sub_80612E0 1.000 4         4         Same cleaned up assembly or pseudo-code
04256 08060254 sub_8060254 08061354  sub_8061354 1.000 3         3         Same cleaned up assembly or pseudo-code
