Line  Address  Name        Address 2 Name 2      Ratio BBlocks 1 BBlocks 2 Description                                                    
----  -------  ----        --------- ------      ----- --------- --------- -----------                                                    
02100 0804df64 sub_804DF64 080531f8  sub_80531F8 1.000 9         9         Same cleaned up assembly or pseudo-code                        
02101 0804e004 sub_804E004 08053298  sub_8053298 1.000 5         5         Same cleaned up assembly or pseudo-code                        
02102 0804e128 sub_804E128 080533b8  sub_80533B8 1.000 12        12        Same cleaned up assembly or pseudo-code                        
02103 0804e3e0 sub_804E3E0 08053668  sub_8053668 1.000 6         6         Same cleaned up assembly or pseudo-code                        
02104 0804e458 sub_804E458 080536e0  sub_80536E0 1.000 3         3         Same cleaned up assembly or pseudo-code                        
02105 0804e6ac sub_804E6AC 0805396c  sub_805396C 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02106 0804e7ac sub_804E7AC 08053a7c  sub_8053A7C 1.000 3         3         Same cleaned up assembly or pseudo-code                        
02107 0804e7d8 sub_804E7D8 08053aa8  sub_8053AA8 1.000 3         3         Same cleaned up assembly or pseudo-code                        
02108 0804e7f4 sub_804E7F4 08053ac4  sub_8053AC4 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02109 0804e81c sub_804E81C 08053aec  sub_8053AEC 1.000 10        10        Same cleaned up assembly or pseudo-code                        
02110 0804e89c sub_804E89C 08053b6c  sub_8053B6C 1.000 3         3         Same cleaned up assembly or pseudo-code                        
02111 0804e8cc sub_804E8CC 08053b9c  sub_8053B9C 1.000 3         3         Same cleaned up assembly or pseudo-code                        
02112 0804e9a8 sub_804E9A8 08053c74  sub_8053C74 1.000 3         3         Same cleaned up assembly or pseudo-code                        
02113 0804e9d0 sub_804E9D0 08053c9c  sub_8053C9C 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02114 0804eac4 sub_804EAC4 08053e10  sub_8053E10 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02115 0804eae8 sub_804EAE8 08053e34  sub_8053E34 1.000 6         6         Same cleaned up assembly or pseudo-code                        
02116 0804ed88 sub_804ED88 080541d0  sub_80541D0 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02117 0804ef18 sub_804EF18 08054364  sub_8054364 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02118 0804f7b8 sub_804F7B8 08054bf8  sub_8054BF8 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02119 0804f7f4 sub_804F7F4 08054c34  sub_8054C34 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02120 0804f834 sub_804F834 08054c74  sub_8054C74 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02121 0804f86c sub_804F86C 08054cac  sub_8054CAC 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02122 0804f8c4 sub_804F8C4 08054d04  sub_8054D04 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02123 0804f8d8 sub_804F8D8 08054d18  sub_8054D18 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02124 0804f9c4 sub_804F9C4 08054e08  sub_8054E08 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02125 0804f9d8 sub_804F9D8 08055128  sub_8055128 1.000 3         3         Same cleaned up assembly or pseudo-code                        
02126 0804fac4 sub_804FAC4 08055214  sub_8055214 1.000 10        10        Same cleaned up assembly or pseudo-code                        
02127 0804fc48 sub_804FC48 080527ec  sub_80527EC 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02128 0804fc7c sub_804FC7C 080553cc  sub_80553CC 1.000 13        13        Same cleaned up assembly or pseudo-code                        
02129 0804fd74 sub_804FD74 080554c4  sub_80554C4 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02130 0804fe1c sub_804FE1C 08055570  sub_8055570 1.000 4         4         Same cleaned up assembly or pseudo-code                        
02131 0804ff70 sub_804FF70 08055800  sub_8055800 1.000 3         3         Same cleaned up assembly or pseudo-code                        
02132 0804ffac sub_804FFAC 0805583c  sub_805583C 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02133 0804ffcc sub_804FFCC 0805585c  sub_805585C 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02134 0804ffec sub_804FFEC 0805587c  sub_805587C 1.000 3         3         Same cleaned up assembly or pseudo-code                        
02135 08050038 sub_8050038 080558c8  sub_80558C8 1.000 5         5         Same cleaned up assembly or pseudo-code                        
02136 08050274 sub_8050274 08055ba4  sub_8055BA4 1.000 3         3         Same cleaned up assembly or pseudo-code                        
02137 080502b0 sub_80502B0 08055be0  sub_8055BE0 1.000 9         9         Same cleaned up assembly or pseudo-code                        
02138 08050318 sub_8050318 08055c48  sub_8055C48 1.000 5         5         Same cleaned up assembly or pseudo-code                        
02139 08050348 sub_8050348 08055c78  sub_8055C78 1.000 6         6         Same cleaned up assembly or pseudo-code                        
02140 080503b8 sub_80503B8 08055cec  sub_8055CEC 1.000 3         3         Same cleaned up assembly or pseudo-code                        
02141 080503d4 sub_80503D4 08055d08  sub_8055D08 1.000 3         3         Same cleaned up assembly or pseudo-code                        
02142 08050438 sub_8050438 08055d6c  sub_8055D6C 1.000 3         3         Same cleaned up assembly or pseudo-code                        
02143 08050478 sub_8050478 08055dac  sub_8055DAC 1.000 3         3         Same cleaned up assembly or pseudo-code                        
02144 080504f8 sub_80504F8 08055e2c  sub_8055E2C 1.000 3         3         Same cleaned up assembly or pseudo-code                        
02145 08050560 sub_8050560 08055e9c  sub_8055E9C 1.000 3         3         Same cleaned up assembly or pseudo-code                        
02146 0805057c sub_805057C 08055eb8  sub_8055EB8 1.000 6         6         Same cleaned up assembly or pseudo-code                        
02147 08050604 sub_8050604 08055f40  sub_8055F40 1.000 3         3         Same cleaned up assembly or pseudo-code                        
02148 08050654 sub_8050654 08055f90  sub_8055F90 1.000 5         5         Same cleaned up assembly or pseudo-code                        
02149 080506e0 sub_80506E0 0805601c  sub_805601C 1.000 4         4         Same cleaned up assembly or pseudo-code                        
02150 0805073c sub_805073C 08056078  sub_8056078 1.000 6         6         Same cleaned up assembly or pseudo-code                        
02151 080507e4 sub_80507E4 08056120  sub_8056120 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02152 080507f4 sub_80507F4 08056130  sub_8056130 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02153 08050ac8 sub_8050AC8 080563c0  sub_80563C0 1.000 14        14        Same cleaned up assembly or pseudo-code                        
02154 08050bbc sub_8050BBC 080564b4  sub_80564B4 1.000 9         9         Same cleaned up assembly or pseudo-code                        
02155 08050bf8 sub_8050BF8 080564f0  sub_80564F0 1.000 8         8         Same cleaned up assembly or pseudo-code                        
02156 08050c54 sub_8050C54 080565a8  sub_80565A8 1.000 6         6         Same cleaned up assembly or pseudo-code                        
02157 08050cb8 sub_8050CB8 0805660c  sub_805660C 1.000 7         7         Same cleaned up assembly or pseudo-code                        
02158 08050d38 sub_8050D38 08056708  sub_8056708 1.000 4         4         Same cleaned up assembly or pseudo-code                        
02159 08050da4 sub_8050DA4 08056774  sub_8056774 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02160 08050dcc sub_8050DCC 0805679c  sub_805679C 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02161 08050de8 sub_8050DE8 080567b8  sub_80567B8 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02162 08050e10 sub_8050E10 080567e0  sub_80567E0 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02163 08050e58 sub_8050E58 08056828  sub_8056828 1.000 5         5         Same cleaned up assembly or pseudo-code                        
02164 08050e88 sub_8050E88 08056858  sub_8056858 1.000 6         6         Same cleaned up assembly or pseudo-code                        
02165 08050f54 sub_8050F54 08056920  sub_8056920 1.000 6         6         Same cleaned up assembly or pseudo-code                        
02166 08050f74 sub_8050F74 08056944  sub_8056944 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02167 08050f94 sub_8050F94 08056964  sub_8056964 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02168 080510f4 sub_80510F4 08056ac0  sub_8056AC0 1.000 6         6         Same cleaned up assembly or pseudo-code                        
02169 08051180 sub_8051180 08056b5c  sub_8056B5C 1.000 6         6         Same cleaned up assembly or pseudo-code                        
02170 080511e4 sub_80511E4 08056bc0  sub_8056BC0 1.000 6         6         Same cleaned up assembly or pseudo-code                        
02171 08051288 sub_8051288 08056c64  sub_8056C64 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02172 080514b8 sub_80514B8 08056e88  sub_8056E88 1.000 11        11        Same cleaned up assembly or pseudo-code                        
02173 08051558 sub_8051558 08056f28  sub_8056F28 1.000 6         6         Same cleaned up assembly or pseudo-code                        
02174 080515a0 sub_80515A0 08056f70  sub_8056F70 1.000 3         3         Same cleaned up assembly or pseudo-code                        
02175 080515dc sub_80515DC 08056fac  sub_8056FAC 1.000 4         4         Same cleaned up assembly or pseudo-code                        
02176 08051630 sub_8051630 08057000  sub_8057000 1.000 3         3         Same cleaned up assembly or pseudo-code                        
02177 08051690 sub_8051690 08057060  sub_8057060 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02178 080517d0 sub_80517D0 080571b0  sub_80571B0 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02179 08051830 sub_8051830 08057210  sub_8057210 1.000 3         3         Same cleaned up assembly or pseudo-code                        
02180 08051a38 sub_8051A38 0805740c  sub_805740C 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02181 08051e28 sub_8051E28 080577ec  sub_80577EC 1.000 8         8         Same cleaned up assembly or pseudo-code                        
02182 08051ec4 sub_8051EC4 08057888  sub_8057888 1.000 13        13        Same cleaned up assembly or pseudo-code                        
02183 080520c4 sub_80520C4 08057af4  sub_8057AF4 1.000 16        16        Same cleaned up assembly or pseudo-code                        
02184 0805226c sub_805226C 0802ffa0  sub_802FFA0 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02185 08052278 sub_8052278 08057cac  sub_8057CAC 1.000 3         3         Same cleaned up assembly or pseudo-code                        
02186 080522dc sub_80522DC 08057d18  sub_8057D18 1.000 7         7         Same cleaned up assembly or pseudo-code                        
02187 0805235c sub_805235C 08057d98  sub_8057D98 1.000 4         4         Same cleaned up assembly or pseudo-code                        
02188 080523e0 sub_80523E0 08057e2c  sub_8057E2C 1.000 9         9         Same cleaned up assembly or pseudo-code                        
02189 0805245c sub_805245C 08057ea8  sub_8057EA8 1.000 4         4         Same cleaned up assembly or pseudo-code                        
02190 080524b8 sub_80524B8 08057f0c  sub_8057F0C 1.000 7         7         Same cleaned up assembly or pseudo-code                        
02191 08053040 sub_8053040 08058af8  sub_8058AF8 1.000 24        24        Same cleaned up assembly or pseudo-code                        
02192 08053aa8 sub_8053AA8 08059810  sub_8059810 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02193 08053bd4 sub_8053BD4 08059954  sub_8059954 1.000 11        11        Same cleaned up assembly or pseudo-code                        
02194 08053c10 sub_8053C10 08073f7c  sub_8073F7C 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02195 08053c1c sub_8053C1C 080599a0  sub_80599A0 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02196 080546f0 sub_80546F0 0805a670  sub_805A670 1.000 9         9         Same cleaned up assembly or pseudo-code                        
02197 08054734 sub_8054734 0805a6b0  sub_805A6B0 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02198 0805474c sub_805474C 0805a6c8  sub_805A6C8 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02199 08054764 sub_8054764 0805a6e0  sub_805A6E0 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02200 08054a30 sub_8054A30 0805aacc  sub_805AACC 1.000 9         9         Same cleaned up assembly or pseudo-code                        
02201 08054ac0 sub_8054AC0 0805ab5c  sub_805AB5C 1.000 7         7         Same cleaned up assembly or pseudo-code                        
02202 08054b18 sub_8054B18 0805abbc  sub_805ABBC 1.000 5         5         Same cleaned up assembly or pseudo-code                        
02203 08054c5c sub_8054C5C 0805ad00  sub_805AD00 1.000 5         5         Same cleaned up assembly or pseudo-code                        
02204 08054e74 sub_8054E74 0805af28  sub_805AF28 1.000 5         5         Same cleaned up assembly or pseudo-code                        
02205 08054ebc sub_8054EBC 0805af74  sub_805AF74 1.000 5         5         Same cleaned up assembly or pseudo-code                        
02206 08054f04 sub_8054F04 0805afc0  sub_805AFC0 1.000 5         5         Same cleaned up assembly or pseudo-code                        
02207 08054f4c sub_8054F4C 0805b00c  sub_805B00C 1.000 5         5         Same cleaned up assembly or pseudo-code                        
02208 08054fac sub_8054FAC 0805b074  sub_805B074 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02209 08054fcc sub_8054FCC 0805b094  sub_805B094 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02210 08054fec sub_8054FEC 0805b0b4  sub_805B0B4 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02211 08055010 sub_8055010 0805b0d8  sub_805B0D8 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02212 0805506c sub_805506C 0805b138  sub_805B138 1.000 6         6         Same cleaned up assembly or pseudo-code                        
02213 080555e8 sub_80555E8 0805b6d4  sub_805B6D4 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02214 08055670 sub_8055670 0805b764  sub_805B764 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02215 08055690 sub_8055690 08055398  sub_8055398 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02216 080556a4 sub_80556A4 0803325c  sub_803325C 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02217 080556b0 sub_80556B0 0805b7a4  sub_805B7A4 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02218 080556d8 sub_80556D8 0805b7cc  sub_805B7CC 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02219 080556fc sub_80556FC 0805b7f0  sub_805B7F0 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02220 08055ac4 sub_8055AC4 0805bbb8  sub_805BBB8 1.000 6         6         Same cleaned up assembly or pseudo-code                        
02221 08055ce4 sub_8055CE4 0805bdd8  sub_805BDD8 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02222 08055d2c sub_8055D2C 0805be20  sub_805BE20 1.000 3         3         Same cleaned up assembly or pseudo-code                        
02223 08055d44 sub_8055D44 0805be38  sub_805BE38 1.000 3         3         Same cleaned up assembly or pseudo-code                        
02224 08055d58 sub_8055D58 0805be4c  sub_805BE4C 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02225 08055d7c sub_8055D7C 08078774  sub_8078774 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02226 08055da8 sub_8055DA8 0805bea8  sub_805BEA8 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02227 08055e30 sub_8055E30 0805bf30  sub_805BF30 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02228 08055ea4 sub_8055EA4 0805bfa4  sub_805BFA4 1.000 3         3         Same cleaned up assembly or pseudo-code                        
02229 08055f08 sub_8055F08 08054f0c  sub_8054F0C 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02230 08055f1c sub_8055F1C 0805c01c  sub_805C01C 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02231 08055f34 sub_8055F34 0805c034  sub_805C034 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02232 08055f60 sub_8055F60 0805c060  sub_805C060 1.000 3         3         Same cleaned up assembly or pseudo-code                        
02233 08055fc4 sub_8055FC4 0805c0c4  sub_805C0C4 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02234 08056024 sub_8056024 0805b784  sub_805B784 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02235 08056038 sub_8056038 0805c138  sub_805C138 1.000 3         3         Same cleaned up assembly or pseudo-code                        
02236 08056070 sub_8056070 0805c170  sub_805C170 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02237 080560a4 sub_80560A4 0805c1a4  sub_805C1A4 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02238 0805618c sub_805618C 0805c28c  sub_805C28C 1.000 5         5         Same cleaned up assembly or pseudo-code                        
02239 080561d8 sub_80561D8 0805c2d8  sub_805C2D8 1.000 3         3         Same cleaned up assembly or pseudo-code                        
02240 080561f8 sub_80561F8 0805c2f8  sub_805C2F8 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02241 08056238 sub_8056238 0805c338  sub_805C338 1.000 7         7         Same cleaned up assembly or pseudo-code                        
02242 08056284 sub_8056284 0805c384  sub_805C384 1.000 9         9         Same cleaned up assembly or pseudo-code                        
02243 08056314 sub_8056314 0805c414  sub_805C414 1.000 14        14        Same cleaned up assembly or pseudo-code                        
02244 080565fc sub_80565FC 0805c6ec  sub_805C6EC 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02245 0805660c sub_805660C 08039b34  sub_8039B34 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02246 080566f0 sub_80566F0 0805c7cc  sub_805C7CC 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02247 0805683c sub_805683C 0805c8d4  sub_805C8D4 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02248 080569b8 sub_80569B8 0805ca20  sub_805CA20 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02249 08056bc8 sub_8056BC8 0805cc2c  sub_805CC2C 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02250 08056c40 sub_8056C40 0805cca4  sub_805CCA4 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02251 08056d14 sub_8056D14 0805cd78  sub_805CD78 1.000 7         7         Same cleaned up assembly or pseudo-code                        
02252 08056e10 sub_8056E10 0805ce78  sub_805CE78 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02253 08056e38 sub_8056E38 0805cea0  sub_805CEA0 1.000 4         4         Same cleaned up assembly or pseudo-code                        
02254 08056ebc sub_8056EBC 0805cf24  sub_805CF24 1.000 3         3         Same cleaned up assembly or pseudo-code                        
02255 08056efc sub_8056EFC 0805cf64  sub_805CF64 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02256 08056f50 sub_8056F50 0805cfb8  sub_805CFB8 1.000 4         4         Same cleaned up assembly or pseudo-code                        
02257 08056f98 sub_8056F98 0805d000  sub_805D000 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02258 08057088 sub_8057088 0805d0f4  sub_805D0F4 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02259 080570f0 sub_80570F0 0805d15c  sub_805D15C 1.000 3         3         Same cleaned up assembly or pseudo-code                        
02260 08057120 sub_8057120 0805d18c  sub_805D18C 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02261 0805717c sub_805717C 0805d1e8  sub_805D1E8 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02262 080571d8 sub_80571D8 0805d244  sub_805D244 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02263 08057234 sub_8057234 0805d2a0  sub_805D2A0 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02264 08057290 sub_8057290 0805d2fc  sub_805D2FC 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02265 080572ec sub_80572EC 0805d358  sub_805D358 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02266 08057348 sub_8057348 0805d3b4  sub_805D3B4 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02267 080573a4 sub_80573A4 0805d410  sub_805D410 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02268 08057400 sub_8057400 0805d46c  sub_805D46C 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02269 0805745c sub_805745C 0805d4c8  sub_805D4C8 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02270 080574b8 sub_80574B8 0805d524  sub_805D524 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02271 080575bc sub_80575BC 0805d628  sub_805D628 1.000 7         7         Same cleaned up assembly or pseudo-code                        
02272 08057634 sub_8057634 0805d6a0  sub_805D6A0 1.000 3         3         Same cleaned up assembly or pseudo-code                        
02273 08057664 sub_8057664 0805d6d0  sub_805D6D0 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02274 080577ac sub_80577AC 0805d800  sub_805D800 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02275 0805780c sub_805780C 0805d860  sub_805D860 1.000 7         7         Same cleaned up assembly or pseudo-code                        
02276 08057888 sub_8057888 0805d8dc  sub_805D8DC 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02277 08057924 sub_8057924 0805d978  sub_805D978 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02278 08057a6c sub_8057A6C 0805daa8  sub_805DAA8 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02279 08057bf4 sub_8057BF4 0805dc30  sub_805DC30 1.000 3         3         Same cleaned up assembly or pseudo-code                        
02280 08057c24 sub_8057C24 0805dc60  sub_805DC60 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02281 08057cfc sub_8057CFC 0805dd38  sub_805DD38 1.000 4         4         Same cleaned up assembly or pseudo-code                        
02282 08057df0 sub_8057DF0 0805de30  sub_805DE30 1.000 4         4         Same cleaned up assembly or pseudo-code                        
02283 08057f38 sub_8057F38 0805df7c  sub_805DF7C 1.000 5         5         Same cleaned up assembly or pseudo-code                        
02284 08057f84 sub_8057F84 0805dfc8  sub_805DFC8 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02285 0805807c sub_805807C 0805e0c0  sub_805E0C0 1.000 3         3         Same cleaned up assembly or pseudo-code                        
02286 08058120 sub_8058120 0805e164  sub_805E164 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02287 08058208 sub_8058208 0805e24c  sub_805E24C 1.000 10        10        Same cleaned up assembly or pseudo-code                        
02288 08058318 sub_8058318 0805e360  sub_805E360 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02289 080583a0 sub_80583A0 0805df40  sub_805DF40 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02290 080583dc sub_80583DC 0805e428  sub_805E428 1.000 5         5         Same cleaned up assembly or pseudo-code                        
02291 0805843c sub_805843C 0805e488  sub_805E488 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02292 08058478 sub_8058478 0805e4c4  sub_805E4C4 1.000 9         9         Same cleaned up assembly or pseudo-code                        
02293 080584f8 sub_80584F8 0805e544  sub_805E544 1.000 4         4         Same cleaned up assembly or pseudo-code                        
02294 0805856c sub_805856C 0805e5b8  sub_805E5B8 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02295 08058584 sub_8058584 0805e5d0  sub_805E5D0 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02296 08058698 sub_8058698 0805e6ec  sub_805E6EC 1.000 5         5         Same cleaned up assembly or pseudo-code                        
02297 080586f0 sub_80586F0 0805e3ec  sub_805E3EC 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02298 0805872c sub_805872C 0805e780  sub_805E780 1.000 5         5         Same cleaned up assembly or pseudo-code                        
02299 0805882c sub_805882C 0805f1e4  sub_805F1E4 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02300 0805898c sub_805898C 0805ea38  sub_805EA38 1.000 9         9         Same cleaned up assembly or pseudo-code                        
02301 08058a10 sub_8058A10 0805e744  sub_805E744 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02302 08058a4c sub_8058A4C 0805eaf8  sub_805EAF8 1.000 5         5         Same cleaned up assembly or pseudo-code                        
02303 08058a98 sub_8058A98 0805eb44  sub_805EB44 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02304 08058af8 sub_8058AF8 0805eba4  sub_805EBA4 1.000 3         3         Same cleaned up assembly or pseudo-code                        
02305 08058b28 sub_8058B28 0805ebd4  sub_805EBD4 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02306 08058b6c sub_8058B6C 0805ec18  sub_805EC18 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02307 08058d18 sub_8058D18 0805edc4  sub_805EDC4 1.000 5         5         Same cleaned up assembly or pseudo-code                        
02308 08058d70 sub_8058D70 0805ee1c  sub_805EE1C 1.000 4         4         Same cleaned up assembly or pseudo-code                        
02309 08058dfc sub_8058DFC 0805eea8  sub_805EEA8 1.000 5         5         Same cleaned up assembly or pseudo-code                        
02310 08058ec8 sub_8058EC8 0805ef74  sub_805EF74 1.000 5         5         Same cleaned up assembly or pseudo-code                        
02311 08058f2c sub_8058F2C 0805efd8  sub_805EFD8 1.000 6         6         Same cleaned up assembly or pseudo-code                        
02312 08058fc4 sub_8058FC4 0805f070  sub_805F070 1.000 3         3         Same cleaned up assembly or pseudo-code                        
02313 0805903c sub_805903C 0805f0e8  sub_805F0E8 1.000 5         5         Same cleaned up assembly or pseudo-code                        
02314 08059084 sub_8059084 0805f130  sub_805F130 1.000 4         4         Same cleaned up assembly or pseudo-code                        
02315 08059108 sub_8059108 0805f1b4  sub_805F1B4 1.000 3         3         Same cleaned up assembly or pseudo-code                        
02316 08059138 sub_8059138 0805f854  sub_805F854 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02317 080592ac sub_80592AC 0805f330  sub_805F330 1.000 5         5         Same cleaned up assembly or pseudo-code                        
02318 08059330 sub_8059330 0805f3b4  sub_805F3B4 1.000 5         5         Same cleaned up assembly or pseudo-code                        
02319 08059418 sub_8059418 080633f4  sub_80633F4 1.000 5         5         Same cleaned up assembly or pseudo-code                        
02320 0805947c sub_805947C 0805f530  sub_805F530 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02321 080594e0 sub_80594E0 0805f594  sub_805F594 1.000 3         3         Same cleaned up assembly or pseudo-code                        
02322 08059510 sub_8059510 0805f5c4  sub_805F5C4 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02323 0805955c sub_805955C 0805f610  sub_805F610 1.000 3         3         Same cleaned up assembly or pseudo-code                        
02324 08059588 sub_8059588 0805f63c  sub_805F63C 1.000 7         7         Same cleaned up assembly or pseudo-code                        
02325 0805979c sub_805979C 0805fc98  sub_805FC98 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02326 080598ec sub_80598EC 0805f9a4  sub_805F9A4 1.000 5         5         Same cleaned up assembly or pseudo-code                        
02327 08059948 sub_8059948 0805fa00  sub_805FA00 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02328 0805996c sub_805996C 0805fa24  sub_805FA24 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02329 080599b0 sub_80599B0 0805fa68  sub_805FA68 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02330 080599d4 sub_80599D4 0805fa8c  sub_805FA8C 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02331 080599f8 sub_80599F8 0805fab0  sub_805FAB0 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02332 08059b08 sub_8059B08 0805fbac  sub_805FBAC 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02333 08059bf4 sub_8059BF4 0805ffd8  sub_805FFD8 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02334 08059e80 sub_8059E80 08060240  sub_8060240 1.000 5         5         Same cleaned up assembly or pseudo-code                        
02335 08059ee4 sub_8059EE4 080602a4  sub_80602A4 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02336 08059f28 sub_8059F28 080602e8  sub_80602E8 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02337 08059f74 sub_8059F74 08060334  sub_8060334 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02338 08059f8c sub_8059F8C 0806034c  sub_806034C 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02339 08059fc8 sub_8059FC8 08060388  sub_8060388 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02340 0805a004 sub_805A004 080603c4  sub_80603C4 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02341 0805a040 sub_805A040 08060400  sub_8060400 1.000 1         1         Same cleaned up assembly or pseudo-code                        
